,Tweeted Date,Tweet Description,Popularity Count
17,2021-05-09 04:04:21,"RT @DORANGJECTMOON: 질서선
: 사회적으로 합의된 정의를 추구

중립선
: 윤리적, 이타주의적 정의를 추구

혼돈선
: 자신의 이념에 따른 정의를 추구

비내리는 호남선
: 남행열차를 추구",0
18,2021-05-09 04:01:22,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
43,2021-05-08 21:58:44,"@PanamaBts @BTS_twt Me queda tiempito para otra 🤣, RAIN 비 
La Revancha de ARMY 🇵🇦

I vote for #BTSARMY for the… https://t.co/A11PYbMRVC",0
42,2021-05-08 21:59:05,커스드 레인(Cursed Rain : 저주의 비),0
41,2021-05-08 22:39:13,"비를 맞는 것도, 빗속에서 우산을 쓰고 있는 것도, 맨발로 비에 젖은 땅을 밟아보는 것도 좋아해.",0
40,2021-05-08 22:53:34,"2021년 5월 9일 일요일 22시 25분 
EBS1 한국영화특선
영화 강철비(Steel Rain) https://t.co/2TxXFYKSHP",0
39,2021-05-09 00:13:52,"비가 오는날은 너무나 신나요. 그러니 저랑 같이 놀아요. 

NGL+19 Hard 로리콘..💕

@2D3D_RT_M1903 @2D_h_rt__  @RT_R19_BOT @2D_ANGEL_H… https://t.co/ArAaEfLFVW",0
38,2021-05-09 01:03:54,"RT @jiminism_hi: 너에게 사과할게. 
특정 멤버만 까내리고 비방한다 막말한 거 미안해. 넌 골고루 평등하게 모든 멤버들을 다 후려치고 까대기한 안티인 걸. 
이렇게나 뒤늦게 알아봐서 미안해. 
날 차단해 이 사과문을 못 본다니 가슴 아파…",0
36,2021-05-09 01:49:53,"비가 그친 정원에 꽃이 피어있었어
분명 이젠 괜찮을거야
그래, 다음 비 내리는 날을 위해
우산을 찾으러 가자

/ RAIN, SEKAI NO OWARI",0
52,2021-05-08 16:40:09,@_rain_rain__ 아 진짜ㅠㅠ 명찰 똭 끼고 나오는거보고 얼마나 가슴이 벅찼던지 헤헤 감사함다 비님😭💕,0
35,2021-05-09 02:07:54,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
19,2021-05-09 03:58:53,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
33,2021-05-09 02:10:56,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
32,2021-05-09 02:19:19,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
31,2021-05-09 02:22:03,"@Rain_on_Flower 이잉 비꽃님 마구 말랑말랑하기
푹 주무셨나요!",0
30,2021-05-09 02:23:57,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
29,2021-05-09 02:32:20,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
28,2021-05-09 02:37:07,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
27,2021-05-09 02:38:04,RT @BTS_twt: 랩몬스터입니다. 여전히 타이틀 작업중에 매진하다 잠시 머리를 식힙니다 내리는 잔잔한 비랑 어울리는 아름다운 노래가 나와서 행복하네요. Tete - Floral Rain http://t.co/sqUjyOkSMM,0
26,2021-05-09 03:00:45,"@NEOCK_ 아 오쉐요 오쉐요
백명천명 다 오세요
대신 에루리 연성 하나씩 내셔야해요
참가비로다가",0
